Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Information and Cybersecurity Intern,3688874829,Circles,"Singapore, Singapore (On-site)",166,Internship,Internship,Information Technology,Software Development,"About Circles.life

Founded in 2014, Circles is a global technology company reimagining the telco industry with its SaaS platform - Circles X, helping telco operators launch and operate successful digital brands through its offerings.

Having pioneered a successful blueprint for disrupting the telco space in Singapore, Circles has since launched its own digital telco, Circles.Life, in Singapore, Taiwan and Australia. Circles has also partnered with other telco operators to launch digital services, enabling our partners to accelerate growth and capture market share within a short period of time.

Today, Circles is partnering with operators in 14 countries to deliver delightful digital experiences to millions of people through our businesses.

We are backed by global investors such as Sequoia, Warburg Pincus, EDBI and Founders Fund – renowned backers of industry-shaking innovators.

About This Role

As an intern within the broader Information & Cybersecurity Function, you’ll get to focus on Cyber Governance & Assurance specialization, which primarily focuses to ensure that Circles.Life and its global offices are always maintaining robust, sustainable and adequate governance practices and compliance.
Assist in developing, maturing and operationalising the cybersecurity framework, policies, procedures, guidelines and baseline standards within the Group;Provide support to team members to ensure cybersecurity best practices are embedded within new initiatives, ongoing change management and evaluate the security impact of the initiatives;Help in coordinating, identifying, performing risk assessment across the Enterprise;Support in completing due diligence of 3rd reviews, cybersecurity assurance activities, as well as audit readiness reviews and drive timely resolution of potential gaps;Help in day-to-day operation activities ranging from cybersecurity awareness within the Group to analysing internal requests for information access to provide appropriate tangible outcome(s); andAny other initiatives, activities or projects that is assigned during the course.
You are candidate if
Pursuing a Degree in Information Technology, Cyber Security or comparable qualification.Interested in developing professionalism around Governance capabilities.Driven to go above and beyond to make yourself counted as part of the team.Excellent written and oral communication skills, confident in having meaningful conversation with stakeholders within and outside the team.
We Offer
Fabulous opportunity to work with dynamic individuals and teams in a fast-paced environment.Exposure to deepen as well as broaden expertise in the domain that strongly aligns with business mission.A career progression to match your aspirations and potential.Attractive compensation, perks and benefits.",23-Sep-2023,
Cybersecurity Internship,3676164581,Visa,"Singapore, Singapore",536,Internship,Internship,Information Technology,IT Services and IT Consulting,"Company Description
As the world's leader in digital payments technology, Visa's mission is to connect the world through the most creative, reliable and secure payment network - enabling individuals, businesses, and economies to thrive. Our advanced global processing network, VisaNet, provides secure and reliable payments around the world, and is capable of handling more than 65,000 transaction messages a second. The company's dedication to innovation drives the rapid growth of connected commerce on any device, and fuels the dream of a cashless future for everyone, everywhere. As the world moves from analog to digital, Visa is applying our brand, products, people, network and scale to reshape the future of commerce.
At Visa, your individuality fits right in. Working here gives you an opportunity to impact the world, invest in your career growth, and be part of an inclusive and diverse workplace. We are a global team of disruptors, trailblazers, innovators and risk-takers who are helping drive economic growth in even the most remote parts of the world, creatively moving the industry forward, and doing meaningful work that brings financial literacy and digital commerce to millions of unbanked and underserved consumers.
You're an Individual. We're the team for you. Together, let's transform the way the world pays.
Job Description
The Visa Internship Program is the biggest step you can take to joining our Revolution of Payments Innovation. You will take on meaningful work, get executive exposure, engage in out-of-the-box problem solving, and participate in social and community service activities. From technology to business, we are looking for people who can innovate, collaborate and drive Visa into the next era of an already rapidly-evolving digital market place. If you’re up for the challenge, please consider joining our team.
Visa's Cybersecurity team provides enterprise-wide, risk-based cybersecurity policies, practices and solutions to protect Visa’s systems and data from internal and external threats. To protect Visa’s assets in this dynamic threat landscape, they deploying new cyber-security tools, collaborating across industries, and taking a proactive approach to monitoring the cyberspace beyond the Visa network.
This Internship position is for the Identity and Access Management (IAM) team within Information Security. The team is responsible for securing employee access to our core applications in the most efficient, compliant and user-friendly manner, innovatively using the latest industry standards and tools. Our Vision is to always safeguard the company information assets and seamlessly enable everyone to have the right access at the right time for the right reason.
Flex Work Arrangement - Hybrid Position - This is a hybrid position. Hybrid employees can alternate time between both remote and office. Employees in hybrid roles are expected to work from the office three days a week, on Tuesdays, Wednesdays and Thursdays.
Qualifications
Undergraduate students graduating in September 2024 or laterPursuing a degree in Information Security, Software Engineering, Computer Science, Computer Engineering or a related fieldAvailable to work full-time between Jan 2024 to Jun 2024 OR May 2024 to August 2024
Additional Information
Note: Due to the COVID-19 pandemic and the evolving visa/travel restrictions in place, we are currently only able to extend offers to candidates with the right to work in Singapore. We are keeping the situation under close review and will adjust accordingly should the restrictive measures be lifted.
Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.",08-Sep-2023,Cybersecurity:Industry standards
"Project Intern, Cybersecurity (Data Science & Analytics)",3712851887,Temasek,"Singapore, Singapore (On-site)",142,Internship,Full-time,General Business:Other,Financial Services,"Department/Section: Cybersecurity – Technology & Strategy
Position: Project Intern, Cybersecurity (Data Science & Analytics)
Period: January 2024 to December 2024 (min. 6 Months)
Roles & Responsibilities
Perform exploratory data analysis and generate visualizations to uncover patterns and trends. Support the development and implementation of statistical models and machine learning algorithms. Assist in collecting, cleaning, and preprocessing data from various sources. Collaborate with the team to conduct hypothesis testing and statistical analysis. Help in creating data dashboards and reports to communicate findings to stakeholders. Participate in data-driven research projects and contribute to innovative solutions. Supporting the activities for use case capture, building models, problem analysis, data exploration and data collection and integration 
Qualifications/Requirements
Pursuing a Bachelor’s degree in data science, analytics, statistics, computer science, engineering, Information Technology / Security, Cybersecurity and/or related fields. Possess strong background in data science, data structures (e.g. object, libraries), data modeling. Knowledge in software architecture, data analytics, data visualization, data engineering or similar will be advantageous. Proficiency in programming languages such as Python, R, or SQL Familiarity with data visualization tools like Tableau, Power BI. Strong analytical and problem-solving abilities.  Strong communication, interpersonal and leadership skills, with proven ability to manage multiple priorities, drive project teams and collaborate across business units and partners to achieve desired end-goals.  Ability to lead project teams as well as work independently to organize, manage and complete projects.   Excellent cross-group and interpersonal skills, with the ability to communicate with technical and non-technical teams.",08-Sep-2023,Defining Requirements:Exploratory Data Analysis:Project Teams
"VP, Principal Project Manager / Business Analyst- Cyber Security",3730075966,Resource Solutions,"Singapore, Singapore (On-site)",7,Mid-Senior level,Full-time,Finance,Banking,"Role : VP, Principal Project Manager / Business Analyst- Cyber SecurityLocation: Singapore

Opportunity Overview: Resource Solutions has an exciting opportunity for a VP, Principal Project Manager / Business Analyst-Cyber Security to join the client as on a permanent role.

About our Client:Our client is a global financial services group with an integrated network spanning over 30 countries and regions. By connecting markets East& West, they serve the needs of individuals, institutions, corporates, and governments through three business divisions. Retail, wholesale (Global Markets and Investment Banking), and Investment Management.

Job Summary:Our client is searching for a senior Cybersecurity professional to provide support for Cybersecurity Operational & executive KRIs which is a part of Cybersecurity Governance and Risk function within Global IT Security. The candidate will be a member of Asia ex Japan (AEJ) IT Security team, supporting regional and global cyber security teams. The candidate will support the regional IT Security head and the global Cybersecurity Governance and Risk lead to enhance the risk management methodologies and frameworks, identify and develop appropriate metrics such as key risk indicators (KRIs) to measure risks and highlight trends or themes. The metrics will be presented to senior management forums. The candidate will have excellent communication skills and work with teams across the globe on a daily basis. The candidate may be expected to take up additional responsibilities within the AEJ IT security team.

In this position, the senior cyber security professional is expected to:Assess the current framework, KRI metrics, processes etc. pertaining to Cybersecurity operational KRIs and provide recommendations on missing parameters and improvement plansHelp the organization in building board level cybersecurity KRIsDevelop operational & executive reports and dashboards to provide an update on risk posture to key stakeholders, risk owners and leadership teamMaintain a strong understanding of risk management methodologies and frameworks.Present cybersecurity KRI data on a consistent basisHelp project prioritization for quarterly planning activities that could mitigate the risksEducate and build awareness of cybersecurity risk management across the organization.Strong analytical skills along with the ability to effectively communicate complex security related information including risk identification, assessment, and remediation activityKnowledge and practical experience with the following risk management frameworks: ISO, NIST.Experience with creating and utilizing risk KPIs and KRIs with data visualization toolingSupport and maintain relationships with global IT security teams, brand, legal, communications, IT, Risk, Finance, Control and HR groups.Liaise with Internal security teams such as SOC, Vulnerability Management, Digital Risk, Threat Hunting and others to enhance overall cybersecurity management programs.Work with external agencies and information sharing networks when neededOccasional off-hours and weekend work required. 
Additional Responsibilities:Support compliance of various regulatory requirements in AEJ, including internal Audit queries for IT Security and related queries and actions related to Cybersecurity Governance and Risk.Support regional reporting needs including to boards, executive committees, CIO office and tech governance forum


Qualifications:Essential experience includes:Minimum 10 years of experience in Banking industry with experience in Consulting under Cyber Risk Management or IT Project ManagementExperience in Governance & Cyber Risk Management, covering creation or improve metrics from regulatory/audit findings, control gaps in Cyber Risk framework, items on risk registers5 years of experience in leading team of business analysts or data scientists in areas of supporting the Global Head of Governance & Cyber RiskUnderstand key business, Cyber Risk and strategies within the Bank to ensure the Cyber Risk strategy aligns with and supports the wider strategies within the Bank by means of IT and Cyber MetricsEnsure Cyber Risk Management is aligned to existing frameworks and programmes with enterprise Cyber RiskSupport and embed practices for the effective and timely reporting to appropriate Cyber Risk committees on the evolution and progress of the Cyber Risk Strategy and regular status updates for reporting to the CISOBuild trusted working relationships with other security functional heads, Risk and compliance counterparts, and business unit stakeholdersUnderstand the impact of our deliverables on the business including ensuring a cost / benefit analysis is conducted to ensure service value add is understoodProvide ongoing reporting of Cyber Risk exposure into governance meetings and to key stakeholders and escalate any blockagesMust possess the ability to multitask, prioritize, and manage time effectivelyMust have strong analytical skills and attention to detailPreferred certifications (e.g. CISSP, CISM, CRISC, PMP)Bachelor's degree required; higher education preferred

Client promotes collaboration and aims to provide a supportive and inclusive environment where all individuals can maximize their full potential


Our client is keen to ensure that the Singaporean Core is maintained in their business and, in light of Singapore's COMPASS framework, we require all applicants to indicate their right to work in Singapore.

More information on COMPASS can be found at mom.gov.sg, under Eligibility for Employment Pass

Please note that you will only be contacted if you are shortlisted.

As we are continuously hiring for all our clients in the region, we will retain your CV in our database for any other positions that may fit your profile. Should you not wish to have your profile maintained in our database please contact us.",29-Sep-2023,Analytical Skills:Business Analysis:Certified Information Security Manager (CISM):Certified in Risk and Information Systems Control (CRISC):Cyber Risk Management:IT Project Management:Multitasking:Project Management:Risk Management:Strategy
"Intern, Information Security - Jan to Jun 2024",3716902871,The Walt Disney Company,"Singapore, Singapore (On-site)",70,Internship,Internship,Information Technology,Entertainment Providers,"Wherever you are in the amazing world of Disney, you are contributing to the stories of our iconic brands, recognised by audiences everywhere for entertainment, information and inspiration. Innovation, imagination and inclusion are at the core of Disney, defining the experience that we deliver as well as providing the foundation of our success. The scope of our business, combined with global growth and collaboration result in an inclusive employee experience characterised by continuous learning, development and achievement.
The Global Information Security (GIS) group provides services and solutions to protect the value and use of Disney’s information through risk evaluation, collaboration, standardization, enforcement, and education across the enterprise. We protect the brand and reputation while enabling and supporting business objectives. 
In order to ensure that our services keep The Walt Disney Company (TWDC) secure, we follow an ongoing, iterative process, including continued re-evaluation of our services over time to address emerging threats as well as changes in business and technology. This process includes:
1. Analysis of known and emerging threats to determine risks against TWDC assets2. Creation, maintenance, governance and communication of security policies and standards across TWDC3. Assessment and audit of compliance against the security policies and standards4. Assurance that TWDC assets are effectively managed and monitored to meet TWDC security criteria
This role will gain exposure in security operational activities related to the ongoing identification, management and reporting of key security risks. This will include supporting the planning and execution of activities in collaboration with other lines of business in the delivery of Information Security initiatives across Asia Pacific (APAC).
The Intern, Information Security will support the team to develop and execute the cybersecurity risk and defence strategy. The mission will be to strengthen TWDC security posture through development of a sustainable and effective Information Security risk strategy and related initiatives/programme.
Responsibilities:Work closely with the wider Information Security team and our partners to drive the development and execution of end-to-end cybersecurity risk management initiativesEnsure compliance with engagement plans and internal cybersecurity policies and standardsSupport analysis of existing and future systems across the organization, review security risk assessments and attestations including training and awareness activities to proactively secure and protect TWDC from evolving cybersecurity threatsSupport key projects, reporting dashboards and security data analytics requirementsActively participates and supports brainstorming sessions and creates necessary documentation including presentation decksContributes in updating application and system asset inventory enhancement for improved visibilityResearches, learns, and evaluates solutions that supports the risk reduction strategy including emerging cybersecurity threatsSupport conduct of engagement with internal and external stakeholders to enhance overall cyber resilience of TWDC and its ecosystem
Internship Requirements:Currently an undergraduate pursuing a bachelor's degreeMust be available for full-time internship commitment (Monday to Friday, 9am-6pm) between January to June 2024Indicate your internship availability (start and end date) in your resumeIndicate your expected graduation date in your resume*Please apply to this job posting only if you are available for a full-time internship during the stated period. Please note that only shortlisted candidates will be contacted.
Requirements:Pursuing a Bachelor’s degree in in Engineering, Information Technology/Security, Cybersecurity and/or related fieldsTechnical ability in security design and control implementation principlesPossesses cyber domain knowledge across areas such as cybersecurity technology, network & infrastructure security, data & information protection, supply chain security, cyber architecture, cloud computing security, including compliance principles, standards, practices and data privacyHighly self-motivated and meticulous with a strong passion for Information SecurityAbility to adapt quickly to a constantly evolving organization and thrives in a fast-paced working environmentExcellent cross-group and interpersonal skills, with the ability to communicate with technical and non-technical teams with a high level of enthusiasmAdopts a challenging and questioning approach, proposing information and solutions in creative ways to enable the business to continue in a secure mannerStrong analytical and problem-solving abilitiesPassionate team player with a never-ending curiositySelf-starter that needs minimal supervision in motivating himself/herself, always looking for opportunities to contributeAbility to prioritize workload to meet competing deadlines and manage stakeholder expectationsCreative mindset with the ability to leverage on data to support and develop strategy/decisionsProficient in Microsoft Office tools, such as Word, Excel, and PowerPoint Excellent command of written and spoken English with any additional regional language(s) a plus
The Walt Disney Company is an Equal Opportunity Employer. We strive to be a diverse workforce that is representative of our audiences, and where all can thrive and belong. We are committed to building a team that includes and respects a variety of voices, identities, backgrounds, experiences and perspectives.",19-Sep-2023,Cyber Risk Management:Cyber Security Risk:Cybersecurity:Cybersecurity Incident Management:Data Privacy:Information Security:Infrastructure Security:Network Infrastructure:Security Architecture Design
Cyber Security /Information Security Senior Analyst (AVP/Hybrid),3407123402,Citi,"Singapore, Singapore (Hybrid)",389,,Full-time,Other,Banking:Financial Services:Investment Banking,"Job Id: 22599483
The Info Sec Prof Senior Analyst is an intermediate level position responsible for leading efforts to prevent, monitor and respond to information/data breaches and cyber-attacks. The overall objective of this role is to ensure the execution of Information Security directives and activities in alignment with Citi's data security policy.
Responsibilities:
Identify potential information security (IS) risks and make recommendations for enhancementCollect and analyze security risk evidence and coordinate with internal and external compliance and auditing agencies / officialsExecute meetings and communicate complex security topics and safe IS practices with all levels of the organizationEnsure that controls are utilized daily and that non-compliance remediation is addressedProvide IS consulting services, including interpreting and/or clarifying information security policy, procedures, standards or conceptsAssist with defining and implementing IS standards to align procedures and practices in compliance with Citi standardsEducate and advise on safe information security practices and current, changing, and/or recommended information security requirementsValidate compliance with IS policies, practices, and procedures, and resolve a variety of IS related issues in coordination with the businessAssume informal/formal mentorship role within teams and assist with the coaching and training of new team membersHas the ability to operate with a limited level of direct supervision. Can exercise independence of judgement and autonomy. Acts as SME to senior stakeholders and /or other team members.Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.
Qualifications:
5-8 years of relevant experienceApplicable Certifications or willingness to earn within 12 months of joiningConsistently demonstrates clear and concise written and verbal communicationProven influencing and relationship management skillsProven analytical skills
Education:
Bachelor’s degree/University degree or equivalent experience
This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.
-------------------------------------------------
Job Family Group: 
Technology
-------------------------------------------------
Job Family:
Information Security
------------------------------------------------------
Time Type:
------------------------------------------------------
Citi is an equal opportunity and affirmative action employer.
Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.
View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.
View the EEO Policy Statement.
View the Pay Transparency Posting",25-Sep-2023,Application Security:Coaching & Mentoring:Communication:Cyber-security:Data Privacy:Defining Requirements:Incident Response:Info Sec:Information Security:Security Policy
Cybersecurity Fullstack Developer,3726680481,GovTech Singapore,"Singapore, Singapore (Hybrid)",19,Mid-Senior level,Full-time,Engineering:Information Technology,IT Services and IT Consulting,"The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an ""outside-in"" view, putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications, and facilitate collaboration with citizens and businesses to co-develop technologies.
Join us as we support Singapore’s vision of building a Smart Nation - a nation of possibilities empowered through info-communications technology and related engineering.
We are seeking a skilled full stack developer to join our Detection and Response Engineering (DARE) team and help Singapore strengthen her defence against cyber threats. The team you will be working with is at the forefront of developing innovative cybersecurity solutions. Recently, we released PhishMonSG, a phishing detection tool that proactively hunts for fake government agency websites, and we are looking to roll out more solutions to ensure the safety and security of Singaporeans' online activities.
The ideal candidate will have a strong understanding of software development principles and experience working in an Agile environment. As a full stack developer, you will be responsible for developing and maintaining web applications that ensure the security of our platform, collaborating with cross-functional teams, and implementing new features and functionalities.
What will you be working on: 
Develop and maintain web applications using Django and ReactJSCollaborate with cross-functional teams to develop high-quality software solutionsDesign and implement new features and functionalities based on business requirementsDevelop and maintain APIsImplement automated testing and quality assurance processes to ensure software reliability and scalabilityDeploy and maintain web applications on AWS Cloud infrastructureTroubleshoot and resolve software issues to maintain application availability and user experienceContinuously evaluate and implement new technologies and frameworks to improve software development processes and outcomesWrite clean, efficient, and maintainable code
What we are looking for: 
Bachelor's degree in Computer Science or related fieldAt least 2+ years of experience in software development in Python and/or JavaScriptStrong understanding of software development principles and Agile methodologiesExperience with AWS Cloud services, including EC2, S3, RDS, and LambdaStrong proficiency in JavaScript, HTML, CSS, and related web technologiesExperience with Git, JIRA, and other development tools
Added advantage if you possess the following: 
Experience with serverless architectures and microservicesFamiliarity with DevOps and Continuous Integration/Continuous Delivery (CI/CD) practicesFamiliarity with database technologies, such as MongoDB, PostgreSQLUnderstanding of security best practices in web application development
We are an equal opportunity employer and value diversity at our company as we believe that diversity is meaningful to innovation. Our employee benefits are based on a total rewards approach, offering a comprehensive and market-competitive suite of perks. This includes generous leave benefits to meet your work-life needs. We trust that you will get the job done wherever you are, and whatever works best for you – so work from home or take a break to exercise if you need to*. We also believe it’s important for you to keep developing your skill in the constantly-evolving tech landscape, so we provide and support a plethora of in-house and external learning and development opportunities all year round.
Subject to the nature of your job role that might require you to be onsite during fixed hours.",25-Sep-2023,JavaScript:Python (Programming Language):Software Development
Internship - Business Analyst (2024 Intake),3699231049,IBM,"Singapore, Singapore (Hybrid)",297,,Full-time,Information Technology,Computer Hardware Manufacturing,"655666BR
Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.
Your Role and Responsibilities
As a Business Analyst (Intern) At IBM, You Will Have The Opportunity For Hands-on, On-the-job Learning By Supporting Our Senior Business Analyst In The Following Day-to-day Activities
Engage and manage both internal and external client stakeholdersHave overall accountability to ensure high quality and timely solution deliveryConduct workshops and analyze business processes to gather requirements (functional and non-functional) using Agile methodologyPerform gap analysis and recommend optimal solutions with COTS (commercial-off-the-shelf) packages or software development products, or a combination of both Act as the bridge between the design and technical team to facilitate conflict resolutions and implement the business requirements as digital products and features Analyze and develop reporting, interfacing/integration, and data migration requirementsDevelop and maintain documentation such as Requirements Traceability Matrix, User Stories, Service Blueprint, Functional Design / Specifications, Report Specifications, Interface SpecificationsRecommend and ensure compliance with customer's audit and IT security policy requirements such as Separation of Duties, Data Security, User Access Control, and governance.Provide the testing and quality team with acceptance criteria for the products and services to be delivered and facilitate the end-to-end testing and acceptance of the projectWork with the Solution Architect and Release Manager to ensure the business solution is in line with the recommended roadmap.Facilitate transition to the Application Maintenance team as part of Service Improvements / Sustainment 
About You
You are someone we are looking for if you have the following background and aspirations:
Intern pursuing a Bachelor’s Degree or equivalent professional experienceInterested to learn and experiencing the role of a Business Analyst in projects Strong interpersonal and communication skills in managing stakeholders and leading/facilitating workshopsHave an eye for detail, meticulous and strong analytical and documentation skillsHave a growth mindset and ability to multi-task and work well under pressureInterested to learn and experiencing agile delivery methods as Business AnalystInterested to learn and experience implementing COTS (commercial-off-the-shelf) or software development products, or a combination of bothInterested to learn and experience data analysis, cleansing, and standardization to manage end-to-end data migrationInterested to acquire facilitation, negotiation, and conflict resolution skills, and being successful at building teams and relationships with people in local and remote locations.
Required Technical and Professional Expertise
Please refer to JD above.
Preferred Technical And Professional Expertise
Please refer to JD above.
About Business Unit
IBM Consulting is IBM’s consulting and global professional services business, with market leading capabilities in business and technology transformation. With deep expertise in many industries, we offer strategy, experience, technology, and operations services to many of the most innovative and valuable companies in the world. Our people are focused on accelerating our clients’ businesses through the power of collaboration. We believe in the power of technology responsibly used to help people, partners and the planet.
Your Life @ IBM
In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.
Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.
Are you ready to be an IBMer?
About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business. At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.
Location Statement
For additional information about location requirements, please discuss with the recruiter following submission of your application.
Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.",19-Sep-2023,Business Requirements:Conflict Resolution:Defining Requirements:Functional Design:Multitasking:Requirements Gathering:Requirements Traceability:Traceability:Traceability Matrix:User Stories
Cyber Security Engineer,3730217175,Nanyang Technological University Singapore,"Singapore, Singapore (On-site)",5,Entry level,Full-time,Information Technology,Higher Education,"NTU’s Centre for IT Services manages the campus-wide IT Infrastructure and facilitates access to all Enterprise IT systems, as well as Learning systems and Digital Media.
Cyber Security which is part of the Centre for IT Services is Responsible for Cyber Security Governance, Risk, Compliance & Awareness, Architecture, Consultancy & Engineering, Security Monitoring, Incident Response, Threat Intelligence and Digital Forensic Investigation.
This role will be part of the Cyber Security Governance team. The role is expected to work with various teams throughout NTU to ensure feasible, compliant, and effective implementation in accordance with Cyber Security policies, standards, and procedures.
Responsibilities
Cyber Risk Management Governance
Work with a variety of stakeholders to offer sound advice on cyber risk-related issues.Upholding a robust Cyber Security (CS) standard across NTU and building a stronger foundation of CS risk from which we can identify the weakest points and prioritize fixing them.Work with a variety of stakeholders to track and update on Cyber KRI, reporting to key stakeholders.Assist in improving IT/Cyber Process that forms part of Cyber Risk Governance.
Cyber Risk Management Assurance
Assist in identifying, analysing and proposing Cyber Security Risk Mitigation measures.Assist in managing Cyber Security Risk Posture and tracking of Cyber Security Risk Deviation.Assist in IT implementation alignment in accordance with Cyber Security Policies.
Project Management
Implement realistic project plans based on the understanding of project objectives and project scope.Utilise appropriate methods and tools to track and drive the progress of the project against set plans and timelines.Identify risks to the success of projects and take appropriate actions to manage them.Collaborate effectively with relevant internal and external stakeholders directly impacting the project.Track project deliverables against project schedules, monitor costs, timescales and resources used and take basic corrective actions in case of misalignment.
Stakeholder Management 
Conduct stakeholder mapping to identify facets and nature of relationships with and between stakeholders.Assist in managing stakeholders' expectations and needs, based on the organisation's position and resources.Articulate each stakeholder's role and responsibilities.Represent the company's interests when interacting with stakeholders.Engage stakeholders regularly to set and align expectations and activities as well as to exchange feedback.Coordinate partnerships with external stakeholders.Maintain communication channels with inter-organizational stakeholders and partners.
Requirements
Degree in Computer Science/Information Technology or related discipline.Minimum 5 years of IT related working experience with at least 2 years in Cyber Security.Good understanding of cyber security architecture principles, applicable to perimeter defences, emerging cyber threats, public Cloud, etc.Good understanding and knowledge of network and security technologies including Cloud-based technologies.Good understanding and knowledge of ISMS (ISO 27001) and Cyber Security Risk Management.Professional Credentials in CISSP, CISM, CRISC will be advantageous.Strong documentation, presentation skills and good communication skills.Independent and able to perform tasks with minimum supervision.Passionate about Cyber Security and emerging technology trends.

Hiring Institution: NTU
",29-Sep-2023,Corrective Actions:Cyber:Cyber Threat Intelligence (CTI):Cybersecurity:Defining Requirements:ISO 27001:Information Security Management System (ISMS):Project Plans:Security Policy:Working Experience
Cyber Security Engineer,3710246374,TÜV SÜD,Singapore (Remote),125,Associate,Full-time,Information Technology,Information Technology & Services,"Tasks/Aufgaben
As an Engineer, you will be part of a team that is responsible for business and customers success. Key objectives include ensuring customers products, inclusive and notwithstanding of software, hardware and related components having the appropriate security mechanisms in place.
Perform cybersecurity assessments on Consumer, Industrial and Medical related products and systems.
Evaluate and perform attack surface analysis on IoT products and respective network and systems.
Conduct Vulnerability Assessments and Penetration Testing (i.e. Web, Mobile, Cloud and API) in accordance to various standards on products and systems
Develop testing specifications and methodology based on international standards.
Conduct source code reviews and threat modelling pertaining to products
Research and keep up to date with the current threat landscape, attack vectors and testing techniques with regards to IoT technologies
Collaboration across various teams to ensure comprehensive service delivery.
Product conformity testing on any of the following requirements but not limited to:
IoT cyber security requirements (ETSI EN 303 645, NIST IR 8259A, CSA CLS, IMDA TS RG-SEC, etc.)
OT cyber security requirements (IEC 62443 series, ISASecure, etc.)
Medical products cybersecurity requirements (MDR, FDA, IEC 81001, etc.)
Qualifications/Qualifikationen
Diploma or Degree in Electrical & Electronics/Computer/Information Engineering or Computer Science, Information Systems/Security or equivalent.
At least 4 years of experience relating to cybersecurity and/or products-based technologies.
Familiarity with testing frameworks such as OWASP Top 10, PTES, OSSTMM, MITRE
Knowledge of networking and communication protocols, where Professional certification in Comptia Sec+, Network+ or equivalent is good to have.
Professional certification such as CREST, OSCP, eCPPT, eMAPT, GPEN, PenTest+ would be an added advantage.
Good understanding and knowledge of IoT-based technologies and architecture.
Hands-on experience in performing vulnerability assessments and penetration testing.
Results and service-oriented individual who possesses initiative, good communication and written skills.
A proactive team player with the ability to work independently and within the team in complex projects with variable timelines.
On the job training will be provided as required
135039",02-Sep-2023,Cyber-security:Cybersecurity:Job Training:Penetration Testing:Surface Analysis:Vulnerability:Vulnerability Assessment
